,Valor_Aluguel,Valor_Condominio,Metragem,N_Quartos,N_banheiros,N_Suites,N_Vagas
749,1100,746.0,62,2,2,1,2
750,1100,600.0,75,2,2,1,1
751,1100,662.0,58,2,2,1,1
752,1100,763.0,72,2,2,1,2
753,1100,480.0,50,2,2,1,1
754,1100,250.0,40,1,2,1,1
755,1100,430.0,49,2,2,1,1
756,1100,600.0,56,2,2,1,1
757,1100,692.0,54,2,2,1,1
758,1100,350.0,50,2,2,1,1
759,1100,750.0,67,2,2,1,1
760,1100,360.0,58,2,2,1,1
761,1100,340.0,55,2,2,1,1
762,1100,429.0,54,2,2,1,1
763,1100,319.0,55,2,2,1,1
764,1100,400.0,50,2,2,1,1
765,1100,499.0,60,2,2,1,1
766,1100,565.0,60,2,2,1,1
767,1100,590.0,51,2,2,1,1
768,1100,446.0,56,2,2,1,1
769,1100,454.0,45,1,1,0,0
770,1100,270.0,70,2,1,0,1
771,1100,437.0,50,1,1,0,0
772,1100,386.0,41,1,1,0,0
773,1100,386.0,41,1,1,0,0
774,1100,401.0,38,1,1,0,0
775,1100,512.0,55,2,1,0,1
776,1100,400.0,42,1,1,0,1
777,1100,400.0,42,1,1,0,1
778,1100,0.0,50,1,1,0,1
779,1100,810.0,70,2,2,1,2
780,1100,0.0,40,1,1,0,0
781,1100,0.0,40,1,1,0,1
782,1100,700.0,90,2,1,0,1
783,1100,390.0,45,2,1,0,1
784,1100,200.0,48,2,1,0,1
785,1100,362.0,50,2,1,0,1
786,1100,100.0,38,1,1,0,1
787,1100,100.0,38,1,1,0,1
788,1100,139.0,35,1,1,0,0
789,1100,0.0,65,2,1,0,0
790,1100,500.0,48,2,1,0,1
791,1100,390.0,54,2,2,1,1
792,1100,400.0,68,3,2,1,1
793,1100,350.0,50,3,1,0,1
794,1100,350.0,48,2,1,0,1
795,1100,350.0,55,2,1,0,1
796,1100,0.0,56,2,1,0,1
797,1100,0.0,66,2,1,0,0
798,1100,300.0,47,2,1,0,1
799,1100,450.0,80,2,1,0,1
800,1100,500.0,50,2,1,0,1
801,1100,430.0,65,3,1,0,2
802,1100,400.0,48,2,1,0,1
803,1100,642.0,55,2,1,0,1
804,1100,300.0,44,2,1,0,1
805,1100,500.0,65,2,1,0,1
806,1100,538.0,37,1,1,0,1
807,1100,560.0,70,3,1,0,1
808,1100,420.0,53,1,2,1,1
809,1100,400.0,38,2,1,0,1
810,1100,600.0,56,2,1,0,1
811,1100,0.0,50,1,1,0,1
812,1100,0.0,50,1,1,0,1
813,1100,270.0,44,1,1,0,1
814,1100,270.0,44,1,1,0,1
815,1100,270.0,44,1,1,0,1
816,1100,572.0,60,1,1,0,1
817,1100,450.0,48,2,1,0,2
818,1100,450.0,48,2,1,0,1
819,1100,700.0,72,3,2,1,2
820,1100,760.0,65,3,2,1,1
821,1100,446.0,58,2,1,0,1
822,1100,692.0,54,2,1,0,1
823,1100,350.0,50,2,1,0,1
824,1100,350.0,50,2,1,0,1
825,1100,355.0,48,2,1,0,1
826,1100,465.0,48,2,1,0,1
827,1100,578.0,50,2,1,0,1
828,1100,413.0,49,2,1,0,1
829,1100,452.0,55,2,1,0,1
830,1100,580.0,54,2,1,0,1
831,1100,460.0,47,2,1,0,1
832,1100,279.0,43,1,1,0,1
833,1100,310.0,49,2,1,0,1
834,1100,250.0,47,2,1,0,1
835,1100,417.0,65,2,1,0,1
836,1100,1018.0,56,1,1,0,1
837,1100,400.0,50,2,1,0,1
838,1100,300.0,70,2,1,0,1
839,1100,530.0,55,2,1,0,1
840,1100,600.0,60,2,1,0,1
841,1100,565.0,60,2,1,0,1
842,1100,532.0,52,2,1,0,1
843,1100,316.0,50,2,1,0,1
844,1100,490.0,55,3,1,0,1
845,1100,617.0,78,2,2,1,1
846,1100,441.0,50,1,2,1,1
847,1100,300.0,47,2,2,1,1
848,1100,310.0,30,1,2,1,1
849,1100,310.0,57,1,2,1,1
850,1100,652.0,62,2,2,1,1
851,1100,480.0,52,2,2,1,1
852,1100,584.0,60,2,2,1,1
853,1100,250.0,50,2,2,1,1
854,1100,0.0,40,1,2,1,1
855,1100,0.0,70,2,2,1,1
856,1100,0.0,67,2,2,1,1
857,1100,774.0,62,2,2,1,1
858,1100,642.0,55,2,2,1,1
859,1100,0.0,49,2,2,1,1
860,1100,180.0,48,2,2,1,1
861,1100,0.0,46,2,2,1,1
862,1100,200.0,77,2,2,1,1
863,1100,250.0,43,2,2,1,1
864,1100,80.0,47,2,2,1,1
865,1100,0.0,76,2,2,1,1
866,1100,352.0,100,2,2,1,1
867,1100,382.0,64,3,2,1,1
868,1100,376.0,54,2,2,1,1
869,1100,400.0,56,2,2,1,1
870,1100,380.0,55,2,2,1,1
871,1100,270.0,47,2,2,1,1
872,1100,200.0,46,2,2,1,1
873,1100,340.0,50,2,2,1,1
874,1100,200.0,45,2,2,1,1
875,1100,210.0,48,2,2,1,1
876,1100,740.0,60,2,2,1,1
877,1100,0.0,35,1,2,1,1
878,1100,600.0,77,2,2,1,1
879,1100,550.0,59,2,2,1,1
880,1100,600.0,60,2,2,1,1
881,1100,400.0,67,3,2,1,1
882,1100,420.0,53,1,2,1,1
883,1100,662.0,59,2,2,1,1
884,1100,597.0,60,2,2,1,1
885,1100,270.0,44,1,2,1,1
886,1100,900.0,86,2,2,1,2
887,1100,500.0,50,2,2,1,1
888,1100,500.0,62,2,2,1,1
889,1100,515.0,58,2,2,1,1
890,1100,460.0,49,2,2,1,1
891,1100,473.0,52,2,2,1,1
892,1100,599.0,56,2,2,1,1
893,1100,453.0,49,2,2,1,1
894,1100,500.0,90,2,2,1,1
895,1100,650.0,61,3,2,1,1
896,1100,410.0,50,3,2,1,1
897,1100,237.0,51,2,2,1,1
898,1100,670.0,65,3,2,1,1
899,1100,293.0,40,1,1,0,0
900,1100,250.0,50,1,1,0,0
901,1100,441.0,50,1,1,0,0
902,1100,310.0,57,1,1,0,0
903,1100,440.0,61,1,1,0,0
904,1100,0.0,64,2,1,0,1
905,1100,420.0,48,2,1,0,1
906,1100,665.0,68,3,1,0,1
907,1100,665.0,64,3,1,0,1
908,1100,270.0,44,1,1,0,1
909,1100,270.0,44,1,1,0,1
910,1100,500.0,50,1,1,0,1
911,1100,709.0,70,2,2,1,1
912,1100,315.0,48,2,1,0,1
913,1100,421.0,50,2,1,0,1
914,1100,0.0,50,2,1,0,0
915,1105,495.0,65,3,1,0,1
916,1105,0.0,45,2,1,0,1
917,1105,535.0,60,2,1,0,1
918,1115,863.0,61,2,2,1,2
919,1120,340.0,48,2,2,1,1
920,1120,380.0,68,3,2,1,1
921,1120,280.0,50,2,2,1,1
922,1120,663.0,59,3,1,0,1
923,1131,287.0,60,3,2,1,1
924,1132,418.0,40,2,2,1,1
925,1132,287.0,60,3,2,1,1
926,1140,780.0,70,2,1,0,1
927,1145,640.0,80,3,1,0,1
928,1150,0.0,52,2,2,1,1
929,1150,370.0,55,2,2,1,1
930,1150,350.0,57,2,2,1,1
931,1150,450.0,54,2,2,1,1
932,1150,260.0,40,2,2,1,1
933,1150,330.0,45,2,2,1,1
934,1150,350.0,48,2,2,1,1
935,1150,450.0,90,3,2,1,1
936,1150,0.0,45,2,2,1,1
937,1150,400.0,50,2,2,1,1
938,1150,360.0,65,2,2,1,1
939,1150,405.0,58,2,2,1,1
940,1150,700.0,65,3,2,1,1
941,1150,415.0,55,2,2,1,1
942,1150,500.0,55,2,2,1,1
943,1150,480.0,50,2,2,1,1
944,1150,465.0,51,2,2,1,1
945,1150,350.0,70,2,2,1,1
946,1150,484.0,55,2,2,1,1
947,1150,120.0,49,2,1,0,1
948,1150,0.0,56,2,1,0,1
949,1150,150.0,56,3,1,0,1
950,1150,350.0,48,2,1,0,1
951,1150,360.0,65,2,1,0,1
952,1150,480.0,55,2,2,0,1
953,1150,400.0,50,2,1,0,1
954,1150,580.0,54,2,1,0,1
955,1150,430.0,72,3,1,0,1
956,1150,752.0,56,2,2,1,1
957,1150,400.0,60,1,2,1,1
958,1150,950.0,62,2,2,1,2
959,1150,150.0,57,3,2,1,2
960,1150,0.0,47,2,2,1,1
961,1150,0.0,47,2,2,1,1
962,1150,290.0,47,2,2,1,1
963,1150,350.0,49,2,2,1,1
964,1150,213.0,80,3,2,1,1
965,1150,450.0,50,2,2,1,1
966,1150,340.0,45,1,2,1,1
967,1150,453.0,42,1,1,0,0
968,1150,800.0,80,2,1,0,1
969,1150,405.0,47,1,1,0,1
970,1150,360.0,65,2,1,0,1
971,1150,507.0,56,2,1,0,1
972,1160,445.0,62,3,2,1,1
973,1160,160.0,42,2,2,1,1
974,1160,375.0,50,1,1,0,0
975,1160,340.0,70,3,2,0,2
976,1165,700.0,69,2,1,0,1
977,1165,585.0,130,2,2,1,1
978,1170,0.0,50,2,2,1,1
979,1170,333.0,50,2,1,0,1
980,1175,700.0,63,2,2,1,1
981,1176,424.0,54,2,1,0,1
982,1176,691.0,64,3,1,0,1
983,1180,420.0,47,2,2,1,1
984,1180,0.0,40,1,2,1,1
985,1180,260.0,55,2,2,1,1
986,1180,50.0,54,2,2,1,1
987,1185,540.0,62,2,2,1,1
988,1190,540.0,69,3,2,1,1
989,1190,540.0,70,3,2,1,1
990,1190,540.0,70,3,2,1,1
991,1190,550.0,65,3,2,1,1
992,1190,555.0,70,3,2,1,1
993,1190,555.0,70,3,2,1,1
994,1190,555.0,70,3,2,1,1
995,1190,555.0,70,3,2,1,1
996,1190,600.0,70,3,2,1,1
997,1190,555.0,69,3,2,1,1
998,1190,600.0,69,3,2,1,1
999,1190,550.0,69,3,2,1,1
1000,1190,540.0,69,3,2,1,1
1001,1190,555.0,70,3,2,1,1
1002,1190,540.0,64,3,2,1,1
1003,1190,555.0,70,3,2,1,1
1004,1190,540.0,70,3,2,1,1
1005,1190,555.0,70,3,2,1,1
1006,1190,555.0,70,3,2,1,1
1007,1190,555.0,70,3,2,1,1
1008,1190,555.0,70,3,2,1,1
1009,1190,555.0,70,3,2,1,1
1010,1190,555.0,70,3,2,1,1
1011,1190,550.0,65,3,2,1,1
1012,1190,550.0,65,3,2,1,0
1013,1190,550.0,69,3,2,1,1
1014,1190,527.0,60,2,1,0,1
1015,1190,540.0,70,3,2,1,1
1016,1199,577.0,63,2,2,1,1
1017,1199,263.0,50,1,2,1,1
1018,1200,0.0,48,2,2,1,1
1019,1200,400.0,62,2,2,1,1
1020,1200,570.0,67,2,2,1,1
1021,1200,0.0,50,2,2,1,1
1022,1200,400.0,55,2,2,1,1
1023,1200,587.0,70,3,2,1,1
1024,1200,220.0,45,2,2,1,1
1025,1200,497.0,48,2,2,1,1
1026,1200,450.0,48,2,2,1,1
1027,1200,835.0,56,2,2,1,1
1028,1200,130.0,40,1,2,1,1
1029,1200,100.0,35,2,2,1,1
1030,1200,450.0,50,2,2,1,1
1031,1200,0.0,64,3,2,1,1
1032,1200,290.0,46,2,2,1,1
1033,1200,350.0,56,2,2,1,1
1034,1200,330.0,70,2,2,1,1
1035,1200,0.0,52,2,2,1,1
1036,1200,180.0,48,2,2,1,1
1037,1200,452.0,50,2,2,1,1
1038,1200,0.0,58,2,2,1,1
1039,1200,500.0,88,3,2,1,1
1040,1200,380.0,49,2,2,1,1
1041,1200,490.0,88,3,2,1,1
1042,1200,450.0,70,2,2,1,1
1043,1200,0.0,42,2,2,1,1
1044,1200,300.0,45,2,2,1,1
1045,1200,0.0,53,3,2,1,1
1046,1200,340.0,56,2,2,1,1
1047,1200,0.0,50,2,2,1,1
1048,1200,352.0,50,2,2,1,1
1049,1200,290.0,46,2,2,1,1
1050,1200,1250.0,120,3,2,1,2
1051,1200,380.0,52,2,2,1,1
1052,1200,230.0,61,2,2,1,1
1053,1200,230.0,61,2,2,1,1
1054,1200,453.0,63,3,2,1,1
1055,1200,382.0,54,2,2,1,1
1056,1200,393.0,48,2,2,1,1
1057,1200,400.0,50,2,2,1,1
1058,1200,100.0,74,2,2,1,1
1059,1200,510.0,57,2,2,1,1
1060,1200,360.0,56,2,2,1,1
1061,1200,450.0,57,3,2,1,1
1062,1200,0.0,82,3,2,1,1
1063,1200,0.0,82,3,2,1,1
1064,1200,0.0,65,3,2,1,1
1065,1200,396.0,66,2,2,1,1
1066,1200,473.0,65,3,2,1,1
1067,1200,470.0,60,3,2,1,1
1068,1200,0.0,43,2,2,1,1
1069,1200,0.0,50,2,2,1,1
1070,1200,210.0,48,2,2,1,1
1071,1200,0.0,97,3,2,1,1
1072,1200,393.0,46,1,2,1,1
1073,1200,330.0,36,1,2,1,1
1074,1200,349.0,44,1,2,1,1
1075,1200,550.0,62,2,2,1,1
1076,1200,340.0,56,2,2,1,1
1077,1200,1000.0,90,3,3,2,2
1078,1200,730.0,77,3,2,1,1
1079,1200,60.0,40,1,2,1,1
1080,1200,0.0,40,2,2,1,1
1081,1200,290.0,62,3,2,1,1
1082,1200,350.0,50,2,2,1,1
1083,1200,385.0,40,2,2,1,1
1084,1200,370.0,52,3,2,1,1
1085,1200,200.0,59,2,2,1,1
1086,1200,0.0,53,2,2,1,1
1087,1200,50.0,53,2,2,1,1
1088,1200,513.0,57,2,2,1,1
1089,1200,515.0,62,2,2,1,1
1090,1200,480.0,68,3,2,1,1
1091,1200,450.0,60,2,2,1,1
1092,1200,300.0,50,2,2,1,1
1093,1200,766.0,75,2,2,1,1
1094,1200,330.0,45,2,2,1,1
1095,1200,372.0,51,1,2,1,1
1096,1200,300.0,37,1,2,1,1
1097,1200,597.0,50,2,2,1,1
1098,1200,510.0,61,2,2,1,1
1099,1200,280.0,36,1,2,1,1
1100,1200,400.0,51,2,2,1,1
1101,1200,530.0,66,3,2,1,1
1102,1200,0.0,90,2,2,1,1
1103,1200,0.0,47,2,2,1,1
1104,1200,0.0,50,2,2,1,1
1105,1200,230.0,50,2,2,1,1
1106,1200,570.0,60,3,2,1,1
1107,1200,0.0,56,2,2,1,1
1108,1200,512.0,65,3,2,1,1
1109,1200,350.0,50,2,2,1,1
1110,1200,600.0,60,3,2,1,1
1111,1200,386.0,50,1,2,1,1
1112,1200,530.0,54,2,2,1,1
1113,1200,446.0,65,3,2,1,1
1114,1200,541.0,41,1,2,1,1
1115,1200,541.0,41,1,2,1,1
1116,1200,424.0,58,2,2,1,1
1117,1200,603.0,47,1,2,1,1
1118,1200,300.0,60,2,2,1,1
1119,1200,275.0,44,1,2,1,1
1120,1200,70.0,30,1,2,1,1
1121,1200,539.0,39,1,2,1,1
1122,1200,450.0,61,3,2,1,1
1123,1200,350.0,49,2,2,1,1
1124,1200,748.0,75,3,2,1,1
1125,1200,1.0,50,2,2,1,1
1126,1200,483.0,52,2,2,1,1
1127,1200,483.0,60,2,2,1,1
1128,1200,500.0,60,2,2,1,1
1129,1200,400.0,65,2,2,1,1
1130,1200,808.0,45,1,2,1,1
1131,1200,620.0,64,3,2,1,1
1132,1200,491.0,50,2,2,1,1
1133,1200,250.0,40,1,2,1,1
1134,1200,160.0,40,1,2,1,1
1135,1200,140.0,60,1,2,1,1
1136,1200,60.0,58,2,2,1,1
1137,1200,472.0,58,2,2,1,1
1138,1200,60.0,58,2,2,1,1
1139,1200,280.0,65,2,2,1,1
1140,1200,732.0,58,2,2,1,2
1141,1200,277.0,50,2,2,1,1
1142,1200,450.0,60,2,2,1,1
1143,1200,368.0,45,2,2,1,1
1144,1200,0.0,55,2,2,1,1
1145,1200,435.0,52,2,2,1,1
1146,1200,892.0,69,3,2,1,1
1147,1200,620.0,64,3,2,1,1
1148,1200,500.0,56,2,2,1,1
1149,1200,380.0,68,3,2,1,1
1150,1200,423.0,55,2,2,1,1
1151,1200,390.0,51,2,2,1,1
1152,1200,424.0,40,1,2,1,1
1153,1200,620.0,80,2,2,1,1
1154,1200,270.0,72,1,2,1,1
1155,1200,95.0,50,1,2,1,1
1156,1200,747.0,72,2,2,1,1
1157,1200,470.0,55,2,2,1,1
1158,1200,400.0,50,2,2,1,1
1159,1200,540.0,52,2,2,1,1
1160,1200,400.0,45,3,2,1,1
1161,1200,232.0,50,2,2,1,1
1162,1200,600.0,49,2,2,1,1
1163,1200,400.0,55,3,2,1,1
1164,1200,0.0,74,2,2,1,1
1165,1200,484.0,53,2,2,1,1
1166,1200,0.0,40,1,1,0,0
1167,1200,502.0,50,1,1,0,0
1168,1200,757.0,69,2,1,0,0
1169,1200,202.0,50,1,1,0,1
1170,1200,531.0,50,2,1,0,0
1171,1200,250.0,80,2,1,0,0
1172,1200,490.0,31,1,1,0,1
1173,1200,500.0,50,2,1,0,0
1174,1200,590.0,50,2,1,0,0
1175,1200,497.0,50,1,1,0,0
1176,1200,600.0,50,1,1,0,1
1177,1200,312.0,40,1,1,0,0
1178,1200,650.0,50,1,1,0,0
1179,1200,550.0,62,2,1,0,0
1180,1200,0.0,90,2,1,0,0
1181,1200,440.0,58,2,2,1,1
1182,1200,742.0,77,3,1,0,1
1183,1200,500.0,80,2,1,0,1
1184,1200,150.0,79,2,2,1,1
1185,1200,500.0,80,2,1,0,1
1186,1200,500.0,80,2,1,0,1
1187,1200,500.0,80,2,1,0,1
1188,1200,500.0,80,2,1,0,1
1189,1200,150.0,79,2,2,1,1
1190,1200,224.0,65,2,1,0,1
1191,1200,732.0,60,2,2,0,1
1192,1200,480.0,52,2,1,0,1
1193,1200,702.0,65,2,2,0,1
1194,1200,481.0,52,2,1,0,1
1195,1200,800.0,65,2,1,0,1
1196,1200,450.0,63,2,1,0,1
1197,1200,396.0,65,2,1,0,1
1198,1200,700.0,61,2,1,0,2
1199,1200,1700.0,161,3,2,1,2
1200,1200,670.0,55,2,1,0,1
1201,1200,481.0,52,2,1,0,1
1202,1200,0.0,40,1,1,0,0
1203,1200,80.0,38,2,1,0,1
1204,1200,280.0,35,1,1,0,1
1205,1200,408.0,50,2,1,0,1
1206,1200,300.0,47,2,1,0,1
1207,1200,100.0,38,2,1,0,1
1208,1200,500.0,58,2,1,0,1
1209,1200,450.0,50,2,1,0,1
1210,1200,700.0,65,2,2,0,1
1211,1200,350.0,53,2,1,0,1
1212,1200,360.0,55,2,1,0,1
1213,1200,0.0,55,2,2,1,1
1214,1200,170.0,52,2,1,0,1
1215,1200,0.0,50,2,1,0,1
1216,1200,260.0,62,2,1,0,0
1217,1200,1250.0,120,3,2,1,2
1218,1200,570.0,56,2,1,0,2
1219,1200,453.0,63,3,2,1,1
1220,1200,250.0,61,2,1,0,0
1221,1200,1250.0,125,3,2,1,2
1222,1200,100.0,74,2,1,0,1
1223,1200,430.0,61,2,1,0,1
1224,1200,564.0,55,2,1,0,1
1225,1200,527.0,60,2,1,0,1
1226,1200,420.0,48,2,1,0,1
1227,1200,300.0,50,2,1,0,1
1228,1200,550.0,60,2,1,0,2
1229,1200,280.0,39,1,1,0,0
1230,1200,350.0,51,1,1,0,1
1231,1200,700.0,70,2,1,0,1
1232,1200,298.0,52,2,1,0,1
1233,1200,0.0,44,1,2,1,1
1234,1200,750.0,42,1,1,0,1
1235,1200,700.0,42,1,1,0,1
1236,1200,700.0,42,1,1,0,1
1237,1200,275.0,44,1,1,0,1
1238,1200,593.0,55,2,1,0,1
1239,1200,750.0,67,3,2,0,1
1240,1200,275.0,44,1,1,0,1
1241,1200,275.0,44,1,1,0,0
1242,1200,748.0,48,1,2,1,2
1243,1200,300.0,57,2,1,0,1
1244,1200,734.0,90,2,1,0,1
1245,1200,483.0,60,2,1,0,1
1246,1200,500.0,60,2,1,0,1
1247,1200,330.0,50,2,1,0,1
1248,1200,446.0,59,2,1,0,1
1249,1200,450.0,55,2,1,0,1
1250,1200,669.0,56,2,1,0,1
1251,1200,0.0,62,2,1,0,1
1252,1200,621.0,56,2,1,0,1
1253,1200,455.0,98,3,2,0,1
1254,1200,450.0,47,2,1,0,1
1255,1200,490.0,60,2,1,0,1
1256,1200,490.0,60,2,1,0,1
1257,1200,399.0,76,3,2,1,1
1258,1200,315.0,48,2,1,0,1
1259,1200,470.0,55,2,1,0,1
1260,1200,380.0,50,2,1,0,1
1261,1200,500.0,50,2,1,0,1
1262,1200,450.0,55,2,1,0,1
1263,1200,583.0,75,3,1,0,1
1264,1200,1200.0,60,2,2,1,1
1265,1200,422.0,59,2,1,0,1
1266,1200,390.0,51,2,1,0,1
1267,1200,310.0,47,2,1,0,1
1268,1200,120.0,50,2,1,0,0
1269,1200,492.0,58,2,1,0,1
1270,1200,370.0,50,2,1,0,1
1271,1200,500.0,54,2,1,0,1
1272,1200,437.0,58,2,1,0,1
1273,1200,440.0,50,2,1,0,1
1274,1200,120.0,50,2,1,0,0
1275,1200,610.0,64,2,1,0,1
1276,1200,500.0,36,1,1,0,1
1277,1200,500.0,60,2,1,0,1
1278,1200,492.0,58,2,1,0,1
1279,1200,420.0,65,2,1,0,1
1280,1200,0.0,43,1,1,0,0
1281,1200,730.0,55,2,1,0,1
1282,1200,540.0,52,2,1,0,1
1283,1200,640.0,60,2,1,0,1
1284,1200,583.0,60,3,1,0,1
1285,1200,539.0,51,2,1,0,1
1286,1200,352.0,48,2,1,0,1
1287,1200,550.0,54,2,1,0,1
1288,1200,400.0,50,2,1,0,0
1289,1200,595.0,60,2,1,0,2
1290,1200,735.0,65,2,2,1,2
1291,1200,400.0,50,2,1,0,1
1292,1200,400.0,40,2,1,0,1
1293,1200,576.0,80,2,1,0,0
1294,1200,0.0,55,2,1,0,0
1295,1200,371.0,50,2,2,1,1
1296,1200,240.0,30,1,2,1,1
1297,1200,1100.0,35,1,2,1,1
1298,1200,497.0,50,1,2,1,1
1299,1200,310.0,35,1,2,1,1
1300,1200,233.0,32,1,2,1,1
1301,1200,743.0,77,3,2,1,1
1302,1200,610.0,65,2,2,1,2
1303,1200,610.0,65,2,2,1,2
1304,1200,0.0,45,2,2,1,1
1305,1200,440.0,50,2,2,1,1
1306,1200,480.0,52,2,2,1,1
1307,1200,1780.0,161,3,3,1,2
1308,1200,195.0,61,2,2,1,1
1309,1200,402.0,55,2,2,1,1
1310,1200,362.0,60,2,2,1,2
1311,1200,0.0,80,2,2,1,1
1312,1200,1.0,40,1,2,1,1
1313,1200,577.0,55,2,2,1,1
1314,1200,470.0,54,2,2,1,1
1315,1200,642.0,52,2,2,1,1
1316,1200,0.0,36,2,2,1,1
1317,1200,468.0,54,2,2,1,1
1318,1200,0.0,59,2,2,1,1
1319,1200,587.0,52,2,2,1,1
1320,1200,400.0,50,2,2,1,1
1321,1200,480.0,48,2,2,1,1
1322,1200,560.0,70,3,2,1,1
1323,1200,0.0,70,3,2,1,1
1324,1200,490.0,50,3,2,1,1
1325,1200,0.0,42,2,2,1,1
1326,1200,330.0,55,2,2,1,1
1327,1200,390.0,56,2,2,1,1
1328,1200,390.0,56,2,2,1,1
1329,1200,410.0,55,2,2,1,2
1330,1200,523.0,47,2,2,1,1
1331,1200,305.0,47,2,2,1,1
1332,1200,550.0,62,2,2,1,1
1333,1200,1700.0,105,3,3,1,2
1334,1200,400.0,50,2,2,1,1
1335,1200,300.0,66,3,2,1,1
1336,1200,530.0,57,2,2,1,1
1337,1200,0.0,42,2,2,1,1
1338,1200,437.0,52,2,2,1,1
1339,1200,400.0,32,1,2,1,1
1340,1200,800.0,70,2,2,1,1
1341,1200,360.0,65,2,2,1,1
1342,1200,770.0,56,2,2,1,1
1343,1200,500.0,60,2,2,1,2
1344,1200,450.0,50,2,2,1,1
1345,1200,500.0,50,2,2,1,1
1346,1200,450.0,51,2,2,1,1
1347,1200,0.0,40,2,2,1,1
1348,1200,400.0,50,2,2,1,1
1349,1200,447.0,50,1,1,0,0
1350,1200,300.0,30,1,1,0,0
1351,1200,150.0,40,1,1,0,1
1352,1200,568.0,30,1,1,0,1
1353,1200,0.0,110,2,1,0,0
1354,1200,640.0,40,1,2,1,1
1355,1200,110.0,42,1,1,0,1
1356,1200,570.0,54,2,2,1,1
1357,1200,0.0,36,2,2,1,1
1358,1200,170.0,57,2,1,0,1
1359,1200,70.0,40,1,1,0,1
1360,1200,180.0,48,2,1,0,1
1361,1200,422.0,50,2,1,0,1
1362,1200,230.0,62,2,1,0,1
1363,1200,0.0,53,2,1,0,1
1364,1200,70.0,40,2,1,0,1
1365,1200,340.0,52,2,1,0,1
1366,1200,100.0,60,2,1,0,0
1367,1200,371.0,51,1,1,0,1
1368,1200,561.0,50,2,1,0,1
1369,1200,453.0,46,1,1,0,1
1370,1200,414.0,48,2,1,0,1
1371,1200,913.0,69,3,2,1,2
1372,1200,414.0,51,2,1,0,1
1373,1200,651.0,75,3,1,0,1
1374,1200,400.0,68,3,1,0,1
1375,1200,320.0,49,2,1,0,1
1376,1200,400.0,45,3,1,0,1
1377,1200,423.0,50,2,2,1,1
1378,1200,0.0,74,2,1,0,1
1379,1200,150.0,45,2,2,1,1
1380,1205,365.0,72,3,2,1,1
1381,1205,695.0,59,2,1,0,1
1382,1205,365.0,72,3,2,1,1
1383,1210,370.0,49,2,1,0,1
1384,1210,190.0,56,2,2,1,1
1385,1220,0.0,59,2,2,1,1
1386,1220,0.0,59,2,2,1,1
1387,1230,70.0,60,2,2,1,1
1388,1240,0.0,53,2,2,1,1
1389,1240,360.0,42,2,2,1,1
1390,1240,700.0,65,2,1,0,2
1391,1250,400.0,55,2,2,1,1
1392,1250,0.0,55,2,2,1,1
1393,1250,554.0,60,2,2,1,1
1394,1250,610.0,65,2,2,1,1
1395,1250,550.0,62,2,2,1,1
1396,1250,0.0,38,2,2,1,1
1397,1250,0.0,50,1,2,1,1
1398,1250,700.0,80,1,2,1,1
1399,1250,390.0,50,2,2,1,1
1400,1250,199.0,48,2,2,1,1
1401,1250,360.0,65,2,2,1,1
1402,1250,300.0,45,1,2,1,1
1403,1250,450.0,47,2,2,1,1
1404,1250,466.0,60,2,2,1,1
1405,1250,420.0,54,2,2,1,1
1406,1250,390.0,45,2,1,0,1
1407,1250,40.0,80,2,1,0,0
1408,1250,400.0,41,1,1,0,0
1409,1250,945.0,88,3,2,1,1
1410,1250,690.0,64,2,2,0,1
1411,1250,263.0,32,1,1,0,1
1412,1250,0.0,90,2,1,0,0
1413,1250,560.0,55,2,1,0,2
1414,1250,330.0,50,2,1,0,1
1415,1250,415.0,50,2,1,0,1
1416,1250,198.0,48,2,1,0,1
1417,1250,580.0,59,2,1,0,1
1418,1250,268.0,37,1,1,0,1
1419,1250,0.0,65,2,2,1,1
1420,1250,1029.0,67,2,2,1,1
1421,1250,1029.0,67,2,2,1,1
1422,1250,560.0,60,3,1,0,1
1423,1250,275.0,65,1,1,0,1
1424,1250,350.0,82,3,2,1,1
1425,1250,470.0,50,2,1,0,1
1426,1250,465.0,52,2,1,0,1
1427,1250,598.0,50,2,1,0,1
1428,1250,450.0,47,2,1,0,1
1429,1250,580.0,54,2,1,0,1
1430,1250,420.0,54,2,1,0,1
1431,1250,1150.0,33,1,2,1,1
1432,1250,415.0,65,2,2,1,1
1433,1250,350.0,60,2,2,1,1
1434,1250,650.0,40,1,2,1,1
1435,1250,850.0,77,2,2,1,1
1436,1250,550.0,50,2,2,1,1
1437,1250,656.0,72,3,2,1,2
1438,1250,0.0,59,2,2,1,1
1439,1250,0.0,48,2,2,1,1
1440,1250,550.0,62,2,2,1,1
1441,1250,700.0,58,2,2,1,1
1442,1250,600.0,60,2,2,1,1
1443,1250,450.0,44,1,2,1,1
1444,1250,560.0,60,3,2,1,1
1445,1250,1250.0,40,1,2,1,1
1446,1250,465.0,60,2,2,1,1
1447,1250,400.0,55,2,1,0,1
1448,1250,490.0,65,3,2,1,1
1449,1250,80.0,35,2,1,0,1
1450,1250,372.0,51,1,1,0,1
1451,1260,199.0,48,2,2,1,1
1452,1260,0.0,47,2,1,0,1
1453,1260,591.0,70,2,2,1,1
1454,1260,640.0,62,3,2,1,1
1455,1260,640.0,62,3,1,0,1
1456,1270,680.0,65,2,2,1,1
1457,1280,560.0,62,2,2,1,1
